suggested_action,relevance,title,venue,year,doi,citations_s2,authors
exclude,0.0,State of the Climate in 2012 (SCI),,2013,,0,J. Blunden; D. Arndt; C. Achberger; S. Ackerman; A. Albanil; P. Alexander; E. Alfaro; R. Allan; L. Alves; J. Amador; P. Ambenje; S. Andrianjafinirina; J. Antonov; J. Aravéquia; A. Arendt; J. Arevalo; I. Ashik; Z. Atheru; V. Banzon; M. Baringer; S. Barreira; D. Barriopedro; G. Beard; A. Becker; M. Behrenfeld; G. Bell; A. Benedetti; G. Bernhard; P. Berrisford; D. Berry; U. Bhatt; M. Bidegain; N. Bindoff; P. Bissolli; E. Blake; R. Booneeady; M. Bosilovich; J. Box; T. Boyer; G. Braathen; D. Bromwich; Ross D. Brown; L. Brown; L. Bruhwiler; O. Bulygina; D. Burgess; J. Burrows; B. Calderón; S. Camargo; Jayaka Campbell; Y. Cao; J. Cappelen; G. Carrasco; D. Chambers; L. Chang’a; P. Chappell; W. Chehade; M. Cheliah; H. Christiansen; J. Christy; P. Ciais; C. A. Coelho; J. Cogley; S. Colwell; J. Cross; Jake Crouch; S. Cunningham; M. Dacic; R. Jeu; F. S. Dekaa; M. Demircan; C. Derksen; H. Diamond; E. Dlugokencky; K. Dohan; A. Dolman; C. Domingues; S. Dong; W. Dorigo; D. Drozdov; C. Duguay; R. Dunn; A. Durán‐Quesada; G. Dutton; C. Ehmann; J. Elkins; C. Euscátegui; J. Famiglietti; F. Fang; N. Fauchereau; R. Feely; B. Fekete; Chris Fenimore; V. Fioletov; C. Fogarty; R. Fogt; C. Folland; M. Foster; E. Frajka‐Williams; B. Franz; S. Frith; I. Frolov; C. Ganter; S. Garzoli; M. Geai; S. Gerland; W. Gitau; K. Gleason; N. Gobron; Stanley B. Goldenberg; G. Goñi; S. Good; J. Gottschalck; M. Gregg; G. Griffiths; J. Grooß; C. Guard; S. Gupta; B. Hall; M. Halpert; Y. Harada; C. Hauri; A. Heidinger; A. Heikkilä; R. Heim; P. Heimbach; H. Hidalgo; K. Hilburn; S. Ho; W. Hobbs; Holgate; A. Hovsepyan; Zeng‐Zhen Hu; P. Hughes; D. Hurst; R. Ingvaldsen; A. Inness; E. Jaimes; M. Jakobsson; A. James; M. Jeffries; W. Johns; B. Johnsen; G. Johnson; B. Johnson; L. Jones; G. Jumaux; K. Kabidi; J. Kaiser; A. Kamga; K. Kang; T. Kanzow; H. Kao; L. Keller; J. Kennedy; J. Key; S. Khatiwala; H. K. Pour; A. Kholodov; Mahbobeh Khoshkam; A. Kijazi; T. Kikuchi; B. M. Kim; S. J. Kim; T. Kimberlain; J. Knaff; N. Korshunova; T. Koskela; V. Kousky; N. Kramarova; D. Kratz; R. Krishfield; A. Kruger; M. Kruk; Arun Kumar; G. Lagerloef; K. Lakkala; M. Lander; C. Landsea; M. Lankhorst; T. Laurila; M. Lazzara; C. Lee; E. Leuliette; S. Levitus; M. L’Heureux; J. Lieser; Lin; Yinghui Liu; Y. Liu; Hongxing Liu; Y. Liu; R. Lobato-Sánchez; R. Locarnini; N. Loeb; H. Loeng; C. Long; A. Lorrey; P. Luhunga; R. Lumpkin; Jing‐Jia Luo; J. Lyman; A. Macdonald; B. Maddux; C. Malekela; G. Manney; S. Marchenko; J. Marengo; J. Marotzke; J. Marra; Rodney Martínez-Güingla; R. Massom; J. Mathis; C. McBride; G. McCarthy; T. McVicar; C. Mears; W. Meier; C. Meinen; M. Menéndez; M. Merrifield; E. Mitchard; G. Mitchum; S. Montzka; J. Morcrette; T. Mote; J. Mühle; B. Muhr; A. Mullan; R. Müller; E. Nash; R. Nerem; M. Newlin; P. Newman; H. Ng’ongolo; J. Nieto; S. Nishino; H. Nitsche; J. Noetzli; N. Oberman; A. Obregón; L. Ogallo; C. Oludhe; M. I. Omar; J. Overland; Lamjav Oyunjargal; R. Parinussa; G. Park; E. Park; D. Parker; Richard J. Pasch; Reynaldo Pascual-Ramírez; M. Pelto; O. Penalba; Liang Peng; D. Perovich; A. Pezza; D. Phillips; R. Pickart; B. Pinty; M. Pitts; S. Purkey; S. Quegan; J. Quintana; B. Rabe; F. Rahimzadeh; N. Raholijao; I. Raiva; M. Rajeevan; V. Ramiandrisoa; A. Ramos; S. Ranivoarissoa; N. Rayner; D. Rayner; V. N. Razuveav; J. Reagan; P. Reid; J. Renwick; J. Revedekar; J. Richter-Menge; I. Rivera; D. Robinson; M. Rodell; V. Romanovsky; J. Ronchail; K. Rosenlof; C. Sabine; M. A. Salvador; A. Sánchez-Lugo; M. Santee; I. Sasgen; P. Sawaengphokhai; A. Sayouri; T. Scambos; U. Schauer; J. Schemm; P. Schlosser; C. Schmid; C. Schreck; I. Semiletov; U. Send; S. Sensoy; A. Setzer; J. Severinghaus; N. Shakhova; M. Sharp; N. Shiklomanov; D. Siegel; V. B. S. Silva; F. D. Silva; F. Sima; P. Simeonov; I. Simmonds; A. Simmons; M. Skansi; D. Smeed; W. Smethie; Adam B. Smith; C. Smith; Sharon L. Smith; T. M. Smith; V. Sokolov; A. Srivastava; W. StackhouseP.; S. Stammerjohn; M. Steele; K. Steffen; W. Steinbrecht; Tannecia S. Stephenson; J. Su; T. Svendby; W. Sweet; T. Takahashi; R. Tanabe; Michael A. P. Taylor; M. Tedesco; W. Teng; J. Thepaut; W. Thiaw; R. Thoman; P. Thompson; P. Thorne; M. Timmermans; S. Tobin; J. Toole; B. Trewin; R. Trigo; Adrian R Trotman; M. Tschudi; R. Wal; G. Werf; R. Vautard; J. Vázquez; G. Vieira; L. Vincent; R. Vose; W. Wagner; J. Wahr; J. Walsh; Junhong Wang; Chunzai Wang; M. Wang; Sheng‐Hung Wang; Lei Wang; R. Wanninkhof; S. Weaver; M. Weber; P. J. Werdell; R. Whitewood; S. Wijffels; A. C. Wilber; J. Wild; K. Willett; W. Williams; J. Willis; G. Wolken; T. Wong; R. Woodgate; D. Worthy; B. Wouters; A. J. Wovrosh; Y. Xue; R. Yamada; Z. Yin; Lisan Yu; L. Y. Zhang; Peiqun Zhang; L. Zhao; J. Zhao; W. Zhong; J. Ziemke; S. Zimmermann
exclude,0.0,Hydromorphologic Recession Analysis: Accounting for Human Influences in Watershed Behaviors,,2013,,0,B. Thomas; J. Famiglietti
exclude,0.0,Producing an integrated climate-land-energy-water (CLEW) model for glaciated regions in the developing world,,2013,,0,E. Delman; B. Thomas; J. Famiglietti
exclude,0.0,Title The response of coastal stratocumulus clouds to agricultural irrigation in California Permalink,,2013,,0,M. Lo; Chien‐Ming Wu; Hsi‐Yen Ma; J. Famiglietti
exclude,0.0,Remotely-Sensed Estimates of Regional and Global Evaporation and Latent Heating,,2011,,0,J. Famiglietti; C. Clayson; E. Wood
exclude,0.0,Intercomparison of GRACE data releases from four current processing standards,,2009,,0,S. Castle; C. Linage; M. Lo; J. Reager; J. Famiglietti
exclude,0.0,UCI California Center for Antiviral Drug Discovery,,2009,,0,B. Sadoulet; S. Sastry; J. Wurtele; Gregory Clark; C. Delapena; James Bullock; J. Famiglietti; Stephen Ritchie
exclude,0.0,GRACE Applied to Terrestrial Hydrology,,2007,,0,M. Rodell; J. Famiglietti; B. Zaitchik; I. Velicogna
exclude,0.0,Estimating Seasonal to Interannual Groundwater Variability Using GRACE,,2006,,0,M. Rodell; J. Famiglietti; H. Kato; B. Zaitchik; Lindsey E. Gulden
exclude,0.0,Soil Moisture Variability at Aircraft- and Satellite-Footprint Scales,,2006,,0,D. Ryu; J. Famiglietti; A. Berg; M. Rodell; M. Cosh; R. Bindlish; T. Jackson
exclude,0.0,Estimating Regional Groundwater Variability in Oklahoma from a Combination of in situ and Remotely Sensed Observations,,2006,,0,S. Swenson; J. Basara; J. Wahr; J. Famiglietti
exclude,0.0,From the Section Head,,2005,,0,J. Famiglietti; G. Tabios
exclude,0.0,Floods in 2025,Nature Reviews Earth & Environment,2026,10.1038/s43017-026-00779-x,0,A. Getirana; Elyssa L. Collins; Enner H. Alcântara; G. Balsamo; P. Bates; Timothy Dube; J. Marengo; Taikan Oki; C. Wasko
exclude,0.0,THE BIVALVE GLYCYMERIS AMERICANA AS A RECORD OF SCLEROCHRONOLOGICAL AND ISOTOPIC TEMPERATURE DATA FROM THE CHARLESTON SEA (LATE PLIOCENE TO RECENT),,2018,10.1130/abs/2018am-322568,0,J. Hudley; Elyssa L. Collins
exclude,0.0,Peer review report 2 On “Throughfall kinetic energy in young subtropical forests: Investigation on tree species richness effects and spatial variability”,,2016,10.1016/j.agrformet.2016.01.058,0,R. Frasson
exclude,0.0,Application of a tree-level hydrodynamic model to simulate plot-level transpiration in the upland oak/pine forest in New Jersey,,2015,,0,G. Mirfenderesgi; G. Bohrer; A. Matheny; S. Fatichi; R. Frasson; K. Schäfer
exclude,0.0,Representing Sub-Plot Canopy Heterogeneity Improves Model Prediction of Net Ecosystem Exchange in a Mixed-Deciduous Forest,,2014,,0,R. Frasson; G. Bohrer; D. Medvigy; C. Vogel; C. Gough; P. Curtis
exclude,0.0,Three-Dimensional Digital Model of Maize Canopy,,2009,10.13031/2013.29105,0,R. Frasson; W. Krajewski
exclude,0.0,Constructing a 3-D model of corn to be used in hydrological studies,,2008,,0,R. Frasson; W. Krajewski
exclude,0.0,"Rainfall Measurement, Estimation, and Validation: A Practical Perspective",,2007,,0,W. Krajewski; G. Ciach; A. Kruger; L. Cunha; R. Frasson; P. Licznar
exclude,0.0,"Filling the gap: Estimation of soil composition using InSAR, groundwater depth, and precipitation data in California’s Central Valley",,2021,10.1002/essoar.10508595.1,0,Kyongsik Yun; Kyra H. Kim; A. Pradhan; J. Reager; Z. Liu; M. Turmon; Alexander Huyen; T. Lu; V. Chandrasekaran; A. Stuart
exclude,0.0,A common comparison of exoplanet yield for the LUVOIR and HabEx Concept Studies,,2020,,0,R. Morgan; D. Savransky; C. Stark; E. Nielsen; B. Mennesson; M. Turmon; Walker L. Dula; Gabriel J. Soto; D. Keithly; D. Sirbu; R. Belikov; P. Plavchan; Shannon D. Dulz; T. Robinson
exclude,0.0,総観天空調査からの大量のデータストリームの実時間データマイニング【Powered by NICT】,,2016,,0,S. Djorgovski; M. Graham; Ciro Donalek; Ashish Mahabal; A. J. Drake; M. Turmon; Thomas Fuchs
exclude,0.0,"A Disciplined Architectural Approach to Scaling Data Analysis for Massive, Scientific Data",,2014,,0,D. Crichton; A. Braverman; L. Cinquini; M. Turmon; Huikyo Lee; E. Law
exclude,0.0,TARPs: Tracked Active Region Patches from SoHO/MDI,,2013,,0,M. Turmon; J. Hoeksema; M. Bobra
exclude,0.0,SHARPs - A Near-Real-Time Space Weather Data Product from HMI,,2012,,0,M. Bobra; M. Turmon; Conrad Baldner; X. Sun; J. Hoeksema
exclude,0.0,Predicting Long-Range Traversability from Short-Range Stereo-Derived Geometry,,2010,,0,M. Turmon; Benyang Tang; A. Howard; Max Brjaracharya
exclude,0.0,Analysis of Ca II 8542 Å scanning spectroscopy for statistical feature recognition.,,2010,,0,O. Malanushenko; H. P. Jones; M. Turmon; J. Pap
exclude,0.0,Training Sets for Statistical Feature Recognition in Multidimensional Solar Imagery,,2009,,0,H. P. Jones; M. Turmon; O. Malanushenko; J. Pap
exclude,0.0,Comparison of Independent Feature Recognition Method for Time Series Analysis of Irradiance Variations Based on Statistical Feature Recognition,,2009,,0,J. Pap; L. Bertello; G. Chapman; L. Floyd; H. Jones; E. Malanushenko; D. Preminger; M. Turmon
exclude,0.0,Visualization Component of Vehicle Health Decision Support System,,2008,,0,Josephkutti Jacob; M. Turmon; T. Stough; H. Siegel; Patrick Walter; C. Kurt
exclude,0.0,The application of Gaussian Mixture and Histogram-based Bayesian methods to NSO/Kitt Peak VT data.,,2008,,0,O. Malanushenko; H. P. Jones; M. Turmon; J. Pap
exclude,0.0,Feature Classification of NSO/Kitt Peak Magnetograms,,2008,,0,O. Malanushenko; H. P. Jones; J. Pap; M. Turmon
exclude,0.0,Statistical Feature Recognition for Multidimensional NSO Imagery,,2007,,0,E. Malanushenko; H. P. Jones; J. Pap; M. Turmon
exclude,0.0,Bayesian Feature Recognition for Multidimensional NSO Imagery,,2006,,0,H. P. Jones; J. Pap; M. Turmon
exclude,0.0,Mixture models for labeling scientific imagery,,2001,,0,M. Turmon; K. Shelton; J. Pap
exclude,0.0,Effect of Magnetic Fields on Solar Irradiance Variations,,2001,,0,J. Pap; N. Arge; G. Chapman; L. Floyd; M. Turmon
exclude,0.0,Variations in total solar and spectral irradiance during solar cycle 23,,2001,,0,M. Turmon; J. Pap; L. Floyd; D. Judge; D. McMullin
exclude,0.0,Empirically Determining Point-Spread Functions,,2000,,0,M. Turmon
exclude,0.0,Bayesian Infernce for Indentifying Solar Active Regions,,1997,,0,J. Pap; M. Turmon; S. Mukhtar
exclude,0.0,Spectrum estimation via maximum likelihood estimation of Toeplitz constrained covariances,Fourth Annual ASSP Workshop on Spectrum Estimation and Modeling,1988,10.1109/spect.1988.206187,0,M. Miller; M. Turmon; J. O’Sullivan; D. Snyder
exclude,0.0,"Supplementary material to ""Lagged effects dominate the inter-annual variability of the 2010–2015 tropical carbon balance""",,2020,10.5194/bg-2019-459-supplement,0,A. A. Bloom; K. Bowman; Junjie Liu; A. Konings; J. Worden; N. Parazoo; V. Meyer; J. Reager; H. Worden; Zhe Jiang; G. R. Quetin; T. Smallman; J. Exbrayat; Yixiang Yin; S. Saatchi; Mat Williams; D. Schimel
exclude,0.0,GRACE/GRACE-FO Applications in Terrestrial Hydrology II Posters,,2019,,0,J. Reager; B. Scanlon; H. Save; B. Forman
exclude,0.0,Using a Climate-based Historical Reconstruction of GRACE Data to Separate Human- and Climate- driven Groundwater Trends,,2019,,0,H. Chandanpurkar; J. Reager; B. Hamlington
exclude,0.0,Toward a Unified Theory for 20th Century Secular Polar Motion,,2018,,0,E. Ivins; S. Adhikari; L. Caron; B. Steinberger; J. Reager; K. Kjeldsen; B. Marzeion; E. Larour
exclude,0.0,Constraining precipitation amount and distribution over cold regions using GRACE,,2017,,0,A. Behrangi; J. Reager; A. Gardner; J. Fisher
exclude,0.0,Acknowledgement of Reviewers,Surveys in geophysics,2015,10.1007/s10712-015-9318-2,0,A. Abudeif; R. Allan; M. Ambaum; R. Barzaghi; L. Bengtsson; R. Bilham; F. Bleibinhaus; N. Bobrowski; A. Brzeziński; D. Burton; M. Buslov; M. Calaf; S. Carrière; P. Cervelli; D. Chambers; K. Chau; Yunfeng Chen; T. Christie; J. Church; G. Cogley; J. Cohen; C. Comina; S. Constable; F. Cotton; E. Kemp; J. Donges; C. Doussan; J. Dufresne; K. Eack; J. Ebbing; A. Eicker; M. Eliot; G. El‐Qady; A. Escalona; J. Fasullo; M. Fedi; K. Ford; E. Forootan; F. Frappart; A. García-Yeguas; H. Götze; R. Graversen; T. Gruber; P. Hejda; David Henderson; G. Hetényi; C. Hirt; F. Honary; P. Hrubcová; M. Huss; W. Ingram; R. Jiang; T. Kalscheuer; S. Kato; P. Khalid; O. Kisi; R. Knight; G. Kopp; S. Koszinski; D. Kramer; N. Krivova; A. Lacis; Xiaopeng Li; S. Lorentz; Jeffrey S. Love; B. Luke; S. Macmillan; J. Manninen; E. Mareev; J. Martí; E. Mazarico; A. Mazot; J. M. Miranda; W. Morris; J. Mound; V. Nykanen; L. O'Driscoll; A. Ollila; R. Ortiz; M. Owens; I. Panet; N. Pavlis; V. Pierrard; P. Piña-Varas; J. Reager; R. Reichle; J. Retterer; B. Rodriguez; K. Rypdal; Adam A. Scaife; E. Schrama; J. Selva; P. Smilde; David E. Smith; A. Stanton; H. Strangeways; A. Tassara; R. Tenzer; R. Tondi; M. Tourian; D. Tsoulis; J. Velímský; H. Vereecken; N. Voltattorni; Ruijia Wang; Daohong Wang; Wei Wei; E. Williams; R. Woods; P. Woodworth; B. Wouters; Yu-Ting Wu; Yi Xu; Chicheng Xu; T. Yoshino; Yuanyin Zhang; Henglei Zhang
exclude,0.0,2022 International Conference on Geosciences and Remote Sensing GeoRS 2022,,,,0,Dr. Komali Kantamaneni; Prof. Takaji Kokusho; Dr. Marchetti Dedalo; Dr. Ademila Omowumi; D. Zupan; D. Mart; Léon; D. M. Junaid; Dhaneshwari Sharma; Defang Lu; Debjyoti Das; D. Hassan; Dr. Sarit Agami; Matt Forir; Dr. Kele R. Firmiano; Dr. Soufiane Haddout; Dr. Chaouki Khalfi; Rini Asnida Abdullah; Radzuan Saari; U. Dayan; Miguel Cañedo-Argülles; C. Gutiérrez‐Cánovas; D. Macedo; M. S. Linares; N. Bonada; Marcos Callisto; M. Tarki; Riadh Ahmadi; L. Dassi; Sanae Berred; Tata Geopark Association; Morocco; D. Sharma; S. Patnaik; B. Biswal; J. Reager; Rabia Tabassum; Yingbo Shi; Lakshmi Kuruguntla; V. Dodda; K. Elumalai; Sanjay Kumar; Waqas Ahmad; M. J. Nasir; S. M. Bateni; J. Iqbal
exclude,0.0,"Supplementary material to ""Information content of soil hydrology in the Amazon as informed by
GRACE""",,,10.5194/hess-2021-104-supplement,0,E. Massoud; A. A. Bloom; M. Longo; J. Reager; P. Levine; J. Worden
