suggested_action,relevance,title,venue,year,doi,citations_s2,authors
review,0.091,Author Correction: Large loss of CO2 in winter observed across the northern permafrost region,Nature Climate Change,2019,10.1038/s41558-019-0644-0,5,S. Natali; J. Watts; B. Rogers; S. Potter; S. Ludwig; A. Selbmann; P. Sullivan; Benjamin W. Abbott; K. Arndt; L. Birch; M. Björkman; A. Bloom; G. Celis; T. Christensen; C. Christiansen; R. Commane; E. Cooper; P. Crill; C. Czimczik; S. Davydov; Jinyang Du; J. Egan; B. Elberling; E. Euskirchen; T. Friborg; H. Genet; M. Göckede; J. Goodrich; P. Grogan; M. Helbig; Elchin E. Jafarov; J. Jastrow; A. Kalhori; Yongwon Kim; J. Kimball; L. Kutzbach; M. Lara; K. Larsen; B. Lee; Zhihua Liu; M. Loranty; M. Lund; M. Lupascu; N. Madani; A. Malhotra; R. Matamala; J. McFarland; A. McGuire; A. Michelsen; C. Minions; W. Oechel; D. Olefeldt; F. Parmentier; N. Pirk; B. Poulter; W. Quinton; F. Rezanezhad; D. Risk; T. Sachs; K. Schaefer; N. Schmidt; E. Schuur; P. Semenchuk; G. Shaver; O. Sonnentag; G. Starr; C. Treat; M. Waldrop; Yihui Wang; J. Welker; C. Wille; Xiaofeng Xu; Zhen Zhang; Q. Zhuang; D. Zona
review,0.091,SMAP Validation Experiment 2019–2022 (SMAPVEX19-22): Detection of Soil Moisture Under Temperate Forest Canopy,2021 IEEE International Geoscience and Remote Sensing Symposium IGARSS,2021,10.1109/igarss47720.2021.9553613,5,A. Colliander; M. Cosh; S. Misra; L. Bourgeau-Chavez; V. Kelly; P. Siqueira; A. Roy; T. Lakhankar; S. Kraatz; A. Konings; M. Kurum; D. Entekhabi; P. O’neill; S. Yueh
review,0.091,Critical needs to close monitoring gaps in pan-tropical wetland CH4 emissions,Environmental Research Letters,2024,10.1088/1748-9326/ad8019,5,Qing Zhu; K. Yuan; Fa Li; W. Riley; A. Hoyt; R. Jackson; G. McNicol; Min Chen; S. Knox; Otto Briner; D. Beerling; N. Gedney; P. Hopcroft; Akihito Ito; A. Jain; Katherine Jensen; T. Kleinen; Tingting Li; Xiangyu Liu; Kyle C. McDonald; J. Melton; Paul A. Miller; Jurek Müller; Changhui Peng; B. Poulter; Zhangcai Qin; S. Peng; Hanqin Tian; Xiaoming Xu; Yuanzhi Yao; Yi Xi; Zhen Zhang; Wenxin Zhang; Qiuan Zhu; Q. Zhuang
review,0.091,Frequency-Dependence of Vegetation Optical Depth-Derived Isohydriciy Estimates,IEEE International Geoscience and Remote Sensing Symposium,2018,10.1109/igarss.2018.8519441,3,A. Konings; M. Momen
review,0.091,Assimilation of TES CO into a global CTM: first results,,2006,10.5194/acpd-6-11727-2006,3,N. Richards; Qinbin Li; K. Bowman; J. Worden; S. Kulawik; G. Osterman; H. Worden; J. Lamarque; B. Khattatov
review,0.091,Using a data-assimilation system to assess the influence of fire on simulated carbon fluxes and plant traits for the Australian continent,,2015,,2,J. Exbrayat; T. Smallman; A. Bloom; Mat Williams
review,0.091,Assessing Flash Drought Development and Propagation Across the Contiguous United States Using Remote Sensing,Earth's Future,2026,10.1029/2025ef007037,2,Masoud Zeraati; Alireza Farahmand; R. Seager; H. Fowler; N. Madani; N. Parazoo; Colin Manning; Christopher J. White; Yixin Wen; Ali Mehran; Amir Aghakouchak
review,0.091,Modeling global carbon and water fluxes and hyperspectral canopy radiative transfer simultaneously using a next generation land surface model—CliMA Land,,2022,10.1002/essoar.10509956.1,2,Yujie Wang; R. Braghiere; M. Longo; A. Norton; P. Köhler; R. Doughty; Yi Yin; A. A. Bloom; C. Frankenberg
review,0.091,Seasonal strength of terrestrial net ecosystem CO2 exchange from North America is underestimated in global inverse modeling,,2021,10.1002/essoar.10507792.1,2,Y. Cui; Li Zhang; A. Jacobson; Matthew S. Johnson; Sajeev Philip; D. Baker; F. Chevallier; A. Schuh; Junjie Liu; S. Crowell; Hélène E. Peiro; F. Deng; S. Basu; K. Davis
review,0.091,Analysis of improvements in MOPITT observational coverage over Canada,Atmospheric Measurement Techniques,2022,10.5194/amt-15-701-2022,2,H. Marey; J. Drummond; Dylan B. A. Jones; H. Worden; M. Deeter; J. Gille; D. Mao
review,0.091,The impact of land cover change-climate interactions on ecosystem productivity in the Arctic-Boreal region,Agricultural and Forest Meteorology,2026,10.1016/j.agrformet.2026.111137,1,Shuai Li; Di Yang; Yaqian He; N. Parazoo; Wei Liu
review,0.091,SMAP Validation Experiment 2019–2021 (SMAPVEX19-21): Detection of Soil Moisture under Forest Canopy,IEEE International Geoscience and Remote Sensing Symposium,2020,10.1109/igarss39084.2020.9323889,1,A. Colliander; M. Cosh; S. Misra; L. Bourgeau-Chavez; V. Kelly; P. Siqueira; A. Roy; T. Lakhankar; S. Kraatz; A. Konings; N. Holtzman; M. Kurum; D. Entekhabi; P. O’neill; S. Yueh
review,0.091,Satellite Retrievals of Vegetation Optical Depth Using Time-Series of Dual-Polarized and Single Look-Angle Global Microwave Observations,,2014,,1,M. Piles; A. Konings; K. McColl; S. Chan; D. Entekhabi
review,0.091,Evapotranspiration Sensitivity to Environmental Variability Provides a Window Into Subsurface Processes in the Soil‐Plant‐Atmosphere Continuum,Journal of Geophysical Research - Biogeosciences,2025,10.1029/2025jg009097,1,Christopher L. Kibler; G. R. Quetin; A. Trugman
review,0.091,Downwind control of oceanic air by land: the land wake and its sensitivity to CO2,Environmental Research Letters,2022,10.1088/1748-9326/ac9702,1,M. Laguë; G. R. Quetin; W. Boos
review,0.091,"Interactions of Vegetation and Climate: Remote Observations, Earth System Models, and the Amazon Forest",,2018,,1,G. R. Quetin
review,0.091,Optimising remotely sensed land cover classification for habitat mapping in complex Scottish upland landscapes,Self-Sustaining Systems,2021,10.1117/12.2600869,1,A. Merrington; D. Milodowski; Mat Williams
review,0.091,Interpretable Models Capture the Complex Relationship Between Climate Indices and Fire Season Intensity in Maritime Southeast Asia,Journal of Geophysical Research - Atmospheres,2022,10.1029/2022jd036774,1,William S. Daniels; R. Buchholz; H. Worden; F. Ahamad; D. Hammerling
review,0.091,Synergistic multifrequency constraints on terrestrial carbon and water processes through present-day and anticipated spaceborne measurement platforms,,2018,,0,V. Meyer; A. Bloom; M. Burgin; J. Reager; R. Shah; A. Konings
review,0.091,Explorer Reliability Ensemble Averaging of 21 st century projections of terrestrial net primary productivity reduces global and regional uncertainties,,2018,,0,J. Exbrayat; A. Bloom; P. Falloon; A. Ito; T. Smallman; Mat Williams
review,0.091,The role of ecosystem memory in predicting inter-annual variations of the tropical carbon balance.,,2017,,0,A. Bloom; Junjie Liu; K. Bowman; A. Konings; S. Saatchi; J. Worden; H. Worden; Zhe Jiang; N. Parazoo; Mat Williams; D. Schimel
review,0.091,Top-down constraints on disturbance dynamics in the terrestrial carbon cycle: effects at global and regional scales,,2014,,0,A. Bloom; J. Exbrayat; I. V. Velde; W. Peters; Mat Williams
review,0.091,Estimating Large-Scale Carbon Fluxes from Remotely-Sensed Biomass and Vegetation Indices,,2012,,0,A. Bloom; M. Williams
review,0.091,Physical and ecophysiological controls on the relationship between solar-induced chlorophyll fluorescence and gross primary productivity across diurnal and seasonal scales in the boreal forest,,2021,10.1002/essoar.10509279.1,0,Z. Pierrat; T. Magney; N. Parazoo; K. Grossmann; Bruce Johnson; A. Barr; J. Bortnik; A. Norton; A. Maguire; D. Bowling; U. Seibt; C. Frankenberg; J. Stutz
review,0.091,Complexity and Emergent Behavior in the Terrestrial Carbon Sink I,,2019,,0,N. Parazoo; A. Walker; A. Konings; Yao Liu
review,0.091,Detecting Patterns of Changing Carbon Uptake in Alaska Using Sustained In Situ and Remote Sensing CO2 Observations,,2015,,0,N. Parazoo; C. Miller; R. Commane; S. Wofsy; C. Koven; D. Lawrence; J. Lindaas; R. Chang; C. Sweeney
review,0.091,Linkages Between Terrestrial Carbon Uptake and Interannual Climate Variability over the Texas-northern Mexico High Plains,,2014,,0,N. Parazoo; E. Barnes; J. Worden; A. Harper; K. Bowman; C. Frankenberg
review,0.091,Space Based Observations of Amazon Carbon Cycle,,2012,,0,N. Parazoo; K. Bowman; C. Frankenberg; J. Lee; J. Fisher; J. Worden; D. Jones; J. Berry; G. Collatz; I. Baker; M. Jung; J. Liu
review,0.091,Triple collocation validates CONUS-wide evapotranspiration inferred from atmospheric conditions,Hydrology and Earth System Sciences,2026,10.5194/hess-30-2417-2026,0,Erica L. McCormick; Lillian E. Sanders; K. McColl; A. Konings
review,0.091,Evaluation of the relationship between vegetation optical depth (VOD) and canopy water content (CWC) in the tropics with a hydraulics-enabled terrestrial biosphere model ED2-hydro,,2019,,0,Xiangtao Xu; P. Moorcroft; A. Konings; S. Saatchi; Liang Xu; M. Longo
review,0.091,Can plant functional diversity buffer forest ecosystem responses to drought,,2018,,0,W. Anderegg; A. Konings; A. Trugman; Kailiang Yu; D. Bowling; D. Karp; S. Pacala; J. Sperry; B. Sulman
review,0.091,Variations in plant strategy to water stress across the globe based on microwave vegetation optical depth,,2018,,0,Yang Liu; P. Gentine; A. Konings
review,0.091,The Use of Microwave Vegetation Optical Depth for Studies of Plant Water Stress (Invited Presentation),,2018,,0,A. Konings
review,0.091,Terrestrial Water Storage and Vegetation Resilience to Drought,,2017,,0,V. Meyer; J. Reager; A. Konings
review,0.091,Plant hydraulic diversity buffers forest ecosystem responses to drought,,2017,,0,W. Anderegg; A. Konings; A. Trugman; S. Pacala; Kailiang Yu; B. Sulman; J. Sperry; D. Bowling
review,0.091,Leveraging Deep Learning for Physical Model Bias of Global Air Quality Estimates,arXiv.org,2025,10.48550/arxiv.2508.04886,0,Kelsey Doerksen; Yuliya Marchetti; K. Bowman; Steven Lu; James Montgomery; Yarin Gal; Freddie Kalaitzis; Kazuyuki Miyazaki
review,0.091,"Data for: Aboveground carbon storage in tropical dry forest plots in Oaxaca, Mexico",,2017,10.17632/d8snggzrtc.1,0,Rogelio Núñez; Mat Williams; J. Campo
review,0.091,Symptoms of change in multi-scale observations of arctic ecosystem carbon cycling,,2009,,0,P. Stoy; Mat Williams; I. Hartley; L. Street; T. Hill; A. Prieto-Blanco; A. Wayolle; M. Disney; Jonathan G. Evans; B. Fletcher; R. Poyatos; P. Wookey; L. Merbold; T. Wade; J. Moncrieff
review,0.091,"A plant allocation model for secondary succession in forest, prairie and tundra ecosystems",,1995,,0,N. David; Mat Williams; B. Edward; R. S. Gaius
review,0.091,"Supplementary material to ""New Constraints on Biogenic Emissions using Satellite-Based Estimates of
Carbon Monoxide Fluxes""",,2019,10.5194/acp-2019-377-supplement,0,H. Worden; A. A. Bloom; J. Worden; Zhe Jiang; E. Marais; T. Stavrakou; B. Gaubert; F. Lacey
review,0.091,The potential for regional-scale bias in top-down CO2 flux estimates due to atmospheric transport errors,,2014,10.5194/acpd-14-23681-2014,0,Scot M. Miller; I. Fung; Junjie Liu; M. Hayek; A. Andrews
review,0.091,Characterization of aura tropospheric emissions spectrometer carbonyl sulfide retrievals,,2013,10.5194/amtd-6-6975-2013,0,L. Kuai; J. Worden; S. Kulawik; S. Montzka; Junjie Liu
review,0.091,Sensitivity of Northern Hemispheric Tropospheric Ozone To Anthropogenic Emissions as Observed by Satellite Observations,,2015,,0,Zhe Jiang; J. Worden; V. Payne; K. Bowman; L. Kuai; Dylan B. A. Jones; D. Henze
review,0.091,Quantification of A Tropical Missing Source From Ocean For The Carbonyl Sulfide Global Budget,,2015,,0,L. Kuai; J. Worden; E. Campbell; S. Kulawik; Meemong Lee; S. Montzka; J. Berry; I. Baker; S. Denning; R. Kawa; H. Bian; Y. Yung
review,0.091,Optimal Estimation of the Carbonyl Sulfide Surface Flux Through Inverse Modeling of TES Observations,,2014,,0,L. Kuai; J. Worden; M. Lee; J. Campbell; S. Kulawik; R. Weidner
review,0.091,Constrain Carbonyl Sulfide Ocean flux using free tropospheric observations from Aura Tropospheric Emissions Spectrometer,,2013,,0,L. Kuai; J. Worden; J. Campbell; S. Kulawik; S. Montzka; J. Liu
review,0.091,Multi-scale observations of mangrove blue carbon fluxes; the NASA Carbon Monitoring System BlueFlux field campaign,bioRxiv,2022,10.1101/2022.09.27.509753,0,B. Poulter; Frannie Adams; Cibele Amaral; Abigail Barenblitt; A. Campbell; Sean P. Charles; R. Roman-Cuesta; Rocco D’Ascanio; E. Delaria; Cheryl L. Doughty; T. Fatoyinbo; Jonathan Gewirtzman; T. Hanisco; Moshema Hull; S. Kawa; R. Hannun; D. Lagomasino; L. Lait; S. Malone; P. Newman; P. Raymond; J. Rosentreter; N. Thomas; G. Wolfe; L. Xiong; Qing Ying; Zhen Zhang
review,0.091,Data assimilation of CrIS and TROPOMI satellite carbon monoxide concentrations and its potential for constraining global OH concentrations,,2019,,0,N. D. Bruyn; T. Walker; H. Worden; D. Fu; M. Deeter; J. Drummond
review,0.091,20 years of MOPITT: What satellite observations of carbon monoxide can tell us about our changing atmosphere,,2019,,0,H. Worden
review,0.091,Inconsistent decadal variations between surface and free tropospheric nitrogen oxides over United States,,2017,10.5194/acp-2017-382,0,Zhe Jiang; H. Worden; J. Worden; D. Henze; Dylan B. A. Jones; A. Arellano; E. Fischer; Liye Zhu; K. Miyazaki; K. F. Boersma; V. Payne
review,0.091,Time Resolved Atmospheric Carbon Satellite Observations from Geostationary Orbit,,2013,,0,D. Edwards; H. Worden; M. Deeter
review,0.091,"Top-down and bottom up estimates of methane emissions from the 2006 Indonesian peat fires using Aura TES satellite observations of CH4 and CO and GEOS-Chem""",,2012,,0,J. Worden; K. Wecht; C. Frankenberg; M. Alvarado; P. Bergamaschi; K. Bowman; E. Kort; S. Kulawik; M. Lee; V. Payne; H. Worden
review,0.091,Satellite Observations of Elevated Carbon Monoxide in Eyjafjallajokull Volcanic Emissions [poster],,2011,,0,S. Martínez-Alonso; M. Deeter; H. Worden; C. Clerbaux; D. Mao; J. Gille
exclude,0.061,Net primary production of forests: a constant fraction of gross primary production?,Tree Physiology,1998,10.1093/treephys/18.2.129,713,R. Waring; J. Landsberg; Mat Williams
exclude,0.061,Hydraulic diversity of forests regulates ecosystem resilience during drought,Nature,2018,10.1038/s41586-018-0539-7,583,W. Anderegg; A. Konings; A. Trugman; Kailiang Yu; D. Bowling; Robert Gabbitas; D. Karp; S. Pacala; J. Sperry; B. Sulman; Nicole Zenes
exclude,0.061,Tropospheric Ozone Assessment Report: Present-day distribution and trends of tropospheric ozone relevant to climate and global atmospheric chemistry model evaluation,,2018,10.1525/elementa.291,443,A. Gaudel; O. Cooper; G. Ancellet; B. Barret; A. Boynard; J. Burrows; C. Clerbaux; P. Coheur; J. Cuesta; E. Cuevas; Stamatia Doniki; G. Dufour; F. Ebojie; G. Foret; O. García; M. Muños; J. Hannigan; F. Hase; Guanyu Huang; B. Hassler; D. Hurtmans; D. Jaffe; N. Jones; P. Kalabokas; B. Kerridge; S. Kulawik; B. Latter; T. Leblanc; E. L. Flochmoën; W. Lin; Jane Liu; Xiong Liu; E. Mahieu; A. McClure–Begley; J. Neu; M. Osman; M. Palm; H. Petetin; I. Petropavlovskikh; R. Querel; N. Rahpoe; A. Rozanov; M. Schultz; J. Schwab; R. Siddans; D. Smale; M. Steinbacher; H. Tanimoto; D. Tarasick; V. Thouret; A. Thompson; T. Trickl; C. Wespes; H. Worden; C. Vigouroux; Xiaobin Xu; G. Zeng; J. Ziemke
exclude,0.061,An improved analysis of forest carbon dynamics using data assimilation,,2005,10.1111/j.1365-2486.2004.00891.x,390,Mat Williams; P. A. Schwarz; B. Law; J. Irvine; M. Kurpius
exclude,0.061,Seasonal variation in net carbon exchange and evapotranspiration in a Brazilian rain forest: a modelling analysis,,1998,10.1046/j.1365-3040.1998.00339.x,248,Mat Williams; Y. Malhi; A. Nobre; E. Rastetter; J. Grace; M. G. Pereira
exclude,0.061,Multiple mechanisms of Amazonian forest biomass losses in three dynamic global vegetation models under climate change.,New Phytologist,2010,10.1111/j.1469-8137.2010.03350.x,236,D. Galbraith; P. Levy; S. Sitch; C. Huntingford; P. Cox; Mat Williams; P. Meir
exclude,0.061,Vegetation optical depth and scattering albedo retrieval using time series of dual-polarized L-band radiometer observations,,2016,10.1016/j.rse.2015.11.009,230,A. Konings; M. Piles; K. Rötzer; K. McColl; S. Chan; D. Entekhabi
exclude,0.061,Taking the pulse of Earth ’ s tropical forests using networks of highly distributed plots ☆,,,,192,C. Blundo; J. Carilla; R. Grau; A. Malizia; L. Malizia; Oriana Osinaga-Acosta; M. Bird; M. Bradford; D. Catchpole; A. Ford; A. Graham; D. Hilbert; J. Kemp; S. Laurance; W. Laurance; F. Y. Ishida; A. Marshall; C. Waite; Hannsjoerg Woell; Jean‐François Bastin; M. Bauters; H. Beeckman; P. Boeckx; J. Bogaert; C. Cannière; T. Haulleville; J. Doucet; O. Hardy; W. Hubau; E. Kearsley; H. Verbeeck; J. Vleminckx; S. Brewer; A. Alarcón; A. Araujo-Murakami; E. Arets; L. Arroyo; Ezequiel Chavez; T. Fredericksen; R. G. Villaroel; Gloria Gutierrez Sibauty; T. Killeen; J. Licona; John Lleigue; C. Mendoza; Samaria Murakami; A. P. Gutierrez; G. Pardo; M. Peña-Claros; L. Poorter; M. Toledo; J. Cayo; Laura Jessica Viscarra; V. Vos; J. Ahumada; E. Almeida; J. Almeida; E. A. Oliveira; W. D. F. Cruz; A. Oliveira; F. A. Carvalho; F. Obermüller; A. Andrade; F. Carvalho; S. Vieira; Ana Carla M. M. Aquino; L. Aragão; A. C. Araújo; M. A. Assis; José Ataliba M. A. Gomes; F. Baccaro; P. Camargo; P. Barni; J. Barroso; L. Bernacci; K. Bordin; M. Medeiros; Igor S. Broggio; J. Camargo; Domingos Cardoso; M. Carniello; A. L. Rochelle; C. Castilho; António Alberto Jorge Farias Castro; W. Castro; S. Ribeiro; F. Costa; R. L. D. Oliveira; Í. C. Coutinho; John Cunha; L. D. Costa; L. Ferreira; Richarlly C. Silva; M. Simbine; V. Kamimura; H. Lima; L. O. Melo; L. P. Queiroz; J. R. F. D. Lima; M. D. E. Santo; T. Domingues; N. C. Prestes; Steffan Eduardo Silva Carneiro; F. Elias; Gabriel Eliseu; T. Emílio; C. L. Farrapo; Leticia Fernandes; G. Ferreira; J. Ferreira; L. Ferreira; Socorro Ferreira; M. Simon; M. A. Freitas; Q. Garcia; Â. G. Manzatto; Paulo Graça; F. Guilherme; E. Hase; N. Higuchi; M. Iguatemy; R. Barbosa; M. Jaramillo; C. Joly; Joice Klipel; I. Amaral; C. Levis; Antonio S. Lima; Ma Dan; Aline P Lopes; Herison Madeiros; W. Magnusson; R. M. Santos; B. Marimon; B. M. Junior; Roberta Marotti Martelletti Grillo; L. Martinelli; S. Reis; S. Medeiros; Milton Serpa de Meira-Junior; T. Metzker; P. Morandi; N. M. Nascimento; M. Moura; S. Müller; L. Nagy; H. Nascimento; M. Nascimento; A. Lima; R. D. Araújo; J. Silva; M. P. Pansonato; G. Sabino; K. M. P. Abreu; P. Rodrigues; M. Piedade; D. Rodrigues; J. R. Pinto; C. Quesada; E. Ramos; R. Ramos; P. M. S. Rodrigues; T. Sousa; R. Salomão; F. Santana; M. Scaranello; R. Bergamin; J. Schietti; J. Schöngart; G. Schwartz; N. Silva; M. Silveira; C. Seixas; M. Simbine; A. C. D. Souza; P. Souza; R. Souza; T. Sposito; Edson B.S. Júnior; J. D. Vale; I. Vieira; D. M. Villela; M. S. Vital; H. Xaud; K. Zanini; C. Zartman; Nur Khalish Hafizhah Ideris; F. Metali; K. A. Salim; M. Saparudin; Rafizah Mat Serudin; R. Sukri; S. Begne; G. Chuyong; M. Djuikouo; C. Gonmadje; M. Simo‐Droissart; B. Sonké; H. Taedoumg; Lise Zemagho; S. Thomas; Fidèle Baya; G. Saiz; J. Espejo; Dexiang Chen; A. Hamilton; Yide Li; Tushou Luo; Shukui Niu; Han Xu; Zhang Zhou; Esteban Alvarez-Davila; J. C. Escobar; Henry Arellano-Peña; J. Duarte; Jhon J. Calderón; L. Bravo; Borish Cuadrado; Hermes Cuadros; Á. Duque; L. Duque; S.M. Espinosa; Rebeca Franke-Ante; Hernando García; Alejandro Gómez; Roy González‐M.; Álvaro Idárraga‐Piedrahita; E. Jimenez; Rubén Jurado; Wilmar Lopez Oviedo; René López‐Camacho; Omar Aurelio Melo Cruz; I. Polo; Edwin Paky; K.S Perez; Angel Pijachi; C. Pizano; A. Prieto; L. Ramos; Zorayda Restrepo Correa; J. E. Richardson; E. Rodríguez; M. M. G. Rodríguez; A. Rudas; P. Stevenson; M. Chudomelová; M. Dančák; R. Hédl; S. Lhota; Martin Svátek; Jacques M. Mukinzi; C. Ewango; T. Hart; Emmanuel Kasongo Yakusu; Janvier Lisingo; J. Makana; Faustin M. Mbayu; B. Toirambe; J. Mukendi; L. Kvist; Gustav Nebel; S. Báez; C. Cerón; Daniel M. Griffith; J. Andino; D. Neill; W. Palacios; M. C. Peñuela-Mora; G. Rivas‐Torres; Gorky Villa; Sheleme Demissie; T. Gole; T. Gonfa; K. Ruokolainen; Michel Baisie; F. Bénédet; Wemo Betian; V. Bézard; D. Bonal; J. Chave; V. Droissart; S. Gourlet‐Fleury; A. Hladik; N. Labrière; Pétrus Naisso; M. Réjou‐Méchain; P. Sist; L. Blanc; B. Burban; G. Derroire; Aurélie Dourdain; C. Stahl; N. Bengone; Éric Chézeaux; Fidèle Evouna Ondo; V. Medjibe; V. Mihindou; L. White; H. Culmsee; Cristabel Durán Rangel; V. Horna; F. Wittmann; S. Adu‐Bredu; K. Affum‐Baffoe; E. Foli; M. Balinga; A. Roopsind; James Singh; R. Thomas; R. Zagt; I. Murthy; K. Kartawinata; E. Mirmanto; H. Priyadi; I. Samsoedin; T. Sunderland; I. Yassir; F. Rovero; B. Vinceti; B. Hérault; Shin‐ichiro Aiba; K. Kitayama; Armandu K. Daniels; Darlington Tuagben; J. T. Woods; M. Fitriadi; Alexander Karolus; K. L. Khoon; N. Majalap; C. Maycock; R. Nilus; Sylvester Tan; A. Sitoe; G. Coronado; L. Ojo; R. Assis; A. Poulsen; D. Sheil; Karen Arévalo Pezo; Hans Buttgenbach Verde; V. Moscoso; Jimmy Cesar Cordova Oroche; F. Valverde; Massiel Corrales Medina; N. D. Cardozo; Jano de Rutte Corzo; J. A. ‐. Pasquel; Gerardo Flores Llampazo; Luis Freitas; D. G. Cabrera; R. Villacorta; K. G. Cabrera; Diego García Soria; Leticia Gatica Saboya; J. Rios; Gabriel Hidalgo Pizango; E. Coronado; Isau Huamantupa‐Chuquimaco; W. H. Huasco; Yuri Tomas Huillca Aedo; J. L. Peña; A. Mendoza; V. Rodriguez; P. N. Vargas; S. Ramos; Nadir C. Pallqui Camacho; A. P. Cruz; F. Arevalo; José Reyna Huaymacari; C. R. Rodriguez; M. Paredes; L. R. Bayona; Rocio Del Pilar Rojas Gonzáles; M. E. Peña; N. S. Revilla; Yahn Carlos Soto Shareva; Raul Trujillo; L. V. Gamarra; R. V. Martínez; Jim Vega Arenas; C. Amani; S. Ifo; Y. Bocko; Patrick Boundja; Romeo Ekoungoulou; M. B. Hockemba; Donatien Nzala; A. Fofanah; David Taylor; Guillermo Bañares de Dios; L. Cayuela; Í. G. Cerda; M. Macía; J. Stropp; M. Playfair; V. Wortel; T. Gardner; Robert Muscarella; E. Rutishauser; K. Chao; P. Munishi; O. Bánki; F. Bongers; R. Boot; G. Fredriksson; J. Reitsma; H. Steege; T. Andel; P. Meer; P. Hout; M. V. Nieuwstadt; B. Ulft; E. Veenendaal; R. Vernimmen; P. Zuidema; J. Zwerts; P. Akite; R. Bitariho; C. Chapman; E. Gerald; M. Leal; P. Mucunguzi; K. Abernethy; M. Alexiades; T. Baker; Karina Banda; L. Banin; J. Barlow; A. Bennett; E. Berenguer; N. Berry; N. Bird; G. A. Blackburn; F. Brearley; R. Brienen; D. Burslem; L. Carvalho; P. Cho; Fernanda Coelho; M. Collins; D. Coomes; A. Cuni‐Sanchez; G. Dargie; K. Dexter; M. Disney; Freddie C. Draper; Muying Duan; A. Esquível-Muelbert; R. Ewers; B. Fadrique; S. Fauset; T. Feldpausch; F. França; D. Galbraith; M. Gilpin; E. Gloor; J. Grace; K. Hamer; D. Harris; K. Jeffery; T. Jucker; M. Kalamandeen; B. Klitgaard; A. Levesley; S. Lewis; J. Lindsell; G. Lopez-Gonzalez; J. Lovett; Y. Malhi; T. Marthews; Emma J. McIntosh; K. Melgaço; W. Milliken; E. Mitchard; P. Moonlight; S. Moore; A. Morel; J. Peacock; K. Peh; C. Pendry; R. Pennington; Luciana O. Pereira; C. Peres; O. Phillips; G. Pickavance; T. Pugh; Lan Qie; T. Riutta; K. Roucoux; C. Ryan; T. Särkinen; C. Valeria; D. Spracklen; S. Stas; Martin J. P. Sullivan; M. Swaine; Joey Talbot; J. Taplin; G. V. D. Heijden; L. Vedovato
